Title,Category,Rating,Year,Length,Type,Age,Genre,URL
Three O'Clock High,['producer'],7.1/10,1987,1h 37m,Movie,PG-13,['Comedy'],https://www.imdb.com/title/tt0094138/?ref_=nm_flmg_prd_159
24-timmarsjakten,['producer'],6.8/10,1987,2h,Movie,15,"['Action', 'Adventure']",https://www.imdb.com/title/tt0093260/?ref_=nm_flmg_prd_160
Bigfoot och Hendersons,['producer'],6.0/10,1987,1h 50m,Movie,11,"['Comedy', 'Family', 'Fantasy']",https://www.imdb.com/title/tt0093148/?ref_=nm_flmg_prd_161
Resan till Amerika,"['producer', 'additional crew']",6.9/10,1986,1h 20m,Movie,7,"['Animation', 'Adventure']",https://www.imdb.com/title/tt0090633/?ref_=nm_flmg_prd_163
Hem dyra hem,"['producer', 'additional crew']",6.4/10,1986,1h 31m,Movie,7,['Comedy'],https://www.imdb.com/title/tt0091541/?ref_=nm_flmg_prd_165
Purpurfärgen,"['producer', 'director']",7.7/10,1985,2h 34m,Movie,11,[],https://www.imdb.com/title/tt0088939/?ref_=nm_flmg_prd_166
Tempelmysteriet,['producer'],6.8/10,1985,1h 49m,Movie,11,"['Adventure', 'Fantasy']",https://www.imdb.com/title/tt0090357/?ref_=nm_flmg_prd_167
The Goonies - Dödskallegänget,"['producer', 'writer', 'additional crew', 'editor', 'second unit director or assistant director']",7.7/10,1985,1h 54m,Movie,PG,"['Adventure', 'Comedy']",https://www.imdb.com/title/tt0089218/?ref_=nm_flmg_prd_169
Fandango,['producer'],6.7/10,1985,1h 31m,Movie,PG,['Comedy'],https://www.imdb.com/title/tt0089126/?ref_=nm_flmg_prd_170
Gremlins,"['producer', 'additional crew', 'actor']",7.3/10,1984,1h 46m,Movie,15,"['Comedy', 'Fantasy']",https://www.imdb.com/title/tt0087363/?ref_=nm_flmg_prd_171
Twilight zone - På gränsen till det okända,"['producer', 'director']",6.4/10,1983,1h 41m,Movie,15,['Horror'],https://www.imdb.com/title/tt0086491/?ref_=nm_flmg_prd_172
E.T. the Extra-Terrestrial,"['producer', 'director']",7.9/10,1982,1h 55m,Movie,11,"['Adventure', 'Family', 'Sci-Fi']",https://www.imdb.com/title/tt0083866/?ref_=nm_flmg_prd_173
Poltergeist,"['producer', 'writer', 'writer']",7.3/10,1982,1h 54m,Movie,15,['Horror'],https://www.imdb.com/title/tt0084516/?ref_=nm_flmg_prd_174
Kalla mig Örnie,['producer'],6.2/10,1981,1h 43m,Movie,11,"['Comedy', 'Romance']",https://www.imdb.com/title/tt0082200/?ref_=nm_flmg_prd_175
Bilskojarna,['producer'],6.7/10,1980,1h 53m,Movie,15,[],https://www.imdb.com/title/tt0081698/?ref_=nm_flmg_prd_176
I Wanna Hold Your Hand,['producer'],6.8/10,1978,1h 44m,Movie,11,"['Comedy', 'Music', 'Romance']",https://www.imdb.com/title/tt0077714/?ref_=nm_flmg_prd_177
Slipstream,"['producer', 'writer', 'director']",5.9/10,1967,,Movie,,['Short'],https://www.imdb.com/title/tt0249968/?ref_=nm_flmg_prd_178
Firelight,"['producer', 'writer', 'director', 'editor', 'cinematographer', 'composer']",5.5/10,1964,2h 20m,Movie,,['Sci-Fi'],https://www.imdb.com/title/tt0059181/?ref_=nm_flmg_prd_179
Escape to Nowhere,"['producer', 'writer', 'director', 'editor']",5.4/10,1961,40m,Movie,,"['Short', 'War']",https://www.imdb.com/title/tt0054857/?ref_=nm_flmg_prd_180
Fighter Squad,"['producer', 'writer', 'director', 'editor']",6.2/10,1961,8m,Movie,,['Short'],https://www.imdb.com/title/tt0054670/?ref_=nm_flmg_prd_181
The Last Gun,"['producer', 'director', 'actor', 'editor']",6.6/10,1959,8m,Movie,,['Short'],https://www.imdb.com/title/tt0052991/?ref_=nm_flmg_prd_182
Medal of Honor: Above and Beyond,['writer'],7.4/10,2020,,Video Game,,"['Action', 'Adventure', 'War']",https://www.imdb.com/title/tt11020468/?ref_=nm_flmg_wr_2
Indiana Jones and the Jewel of the Forest,['writer'],7.6/10,2007,,Movie,,"['Short', 'Adventure']",https://www.imdb.com/title/tt8187508/?ref_=nm_flmg_wr_4
Medal of Honor: Pacific Assault,['writer'],7.4/10,2004,,Video Game,T,"['Action', 'Adventure', 'War']",https://www.imdb.com/title/tt0389153/?ref_=nm_flmg_wr_5
Medal of Honor: Rising Sun,"['writer', 'thanks']",7.2/10,2003,,Video Game,T,"['Action', 'Adventure']",https://www.imdb.com/title/tt0390249/?ref_=nm_flmg_wr_6
Medal of Honor: Allied Assault - Spearhead,['writer'],7.8/10,2003,,Video Game,,"['Action', 'Adventure']",https://www.imdb.com/title/tt0358585/?ref_=nm_flmg_wr_7
Medal of Honor: Frontline,['writer'],8.1/10,2002,,Video Game,T,"['Action', 'Adventure', 'War']",https://www.imdb.com/title/tt0289330/?ref_=nm_flmg_wr_8
Medal of Honor: Allied Assault,['writer'],8.4/10,2002,,Video Game,T,"['Action', 'Adventure', 'War']",https://www.imdb.com/title/tt0275511/?ref_=nm_flmg_wr_9
Medal of Honor: Underground,['writer'],8.0/10,2000,,Video Game,T,"['Action', 'Adventure', 'War']",https://www.imdb.com/title/tt0250583/?ref_=nm_flmg_wr_11
Medal of Honor,"['writer', 'thanks']",8.3/10,1999,,Video Game,T,"['Action', 'Adventure']",https://www.imdb.com/title/tt0214938/?ref_=nm_flmg_wr_12
Someone's in the Kitchen!,"['writer', 'thanks']",8.5/10,1996,,Video Game,,[],https://www.imdb.com/title/tt0220055/?ref_=nm_flmg_wr_14
The Dig,"['writer', 'thanks']",8.5/10,K-A,,Video Game,,"['Adventure', 'Drama']",https://www.imdb.com/title/tt0139156/?ref_=nm_flmg_wr_15
Närkontakt av tredje graden,"['writer', 'director', 'visual effects']",7.6/10,1977,2h 18m,Movie,11,"['Drama', 'Sci-Fi']",https://www.imdb.com/title/tt0075860/?ref_=nm_flmg_wr_20
Sugarland Express,"['writer', 'director']",6.7/10,1974,1h 50m,Movie,15,"['Crime', 'Drama']",https://www.imdb.com/title/tt0072226/?ref_=nm_flmg_wr_21
Ace Eli and Rodger of the Skies,['writer'],4.7/10,1973,1h 32m,Movie,PG,[],https://www.imdb.com/title/tt0069676/?ref_=nm_flmg_wr_22
Amblin',"['writer', 'director', 'editor']",6.3/10,1968,26m,Movie,R,"['Short', 'Drama']",https://www.imdb.com/title/tt0064010/?ref_=nm_flmg_wr_23
Marcus Mumford: Cannibal,['director'],6.7/10,2022,4m,Music Video,,"['Short', 'Music']",https://www.imdb.com/title/tt21318180/?ref_=nm_flmg_dr_2
A Timeless Call,['director'],5.3/10,2008,7m,Movie,,['Documentary'],https://www.imdb.com/title/tt1287857/?ref_=nm_flmg_dr_11
Indiana Jones och kristalldödskallens rike,['director'],6.2/10,2008,2h 2m,Movie,11,['Action'],https://www.imdb.com/title/tt0367882/?ref_=nm_flmg_dr_12
Världarnas krig,['director'],6.5/10,2005,1h 56m,Movie,11,"['Action', 'Adventure', 'Sci-Fi']",https://www.imdb.com/title/tt0407304/?ref_=nm_flmg_dr_14
Jaws: Deleted Scenes,['director'],7.1/10,2000,14m,Video,,"['Short', 'Adventure']",https://www.imdb.com/title/tt8886044/?ref_=nm_flmg_dr_19
The Unfinished Journey,['director'],5.4/10,1999,21m,Movie,,"['Documentary', 'Short']",https://www.imdb.com/title/tt0236824/?ref_=nm_flmg_dr_20
The Lost World: Jurassic Park,"['director', 'actor']",6.5/10,1997,2h 9m,Movie,11,"['Action', 'Adventure', 'Sci-Fi']",https://www.imdb.com/title/tt0119567/?ref_=nm_flmg_dr_23
Steven Spielberg's Director's Chair,"['director', 'self']",5.9/10,1996,,Video Game,,[],https://www.imdb.com/title/tt0124142/?ref_=nm_flmg_dr_24
Jurassic Park,['director'],8.2/10,1993,2h 7m,Movie,11,"['Action', 'Adventure']",https://www.imdb.com/title/tt0107290/?ref_=nm_flmg_dr_26
Hook,['director'],6.8/10,1991,2h 22m,Movie,7,"['Adventure', 'Comedy']",https://www.imdb.com/title/tt0102057/?ref_=nm_flmg_dr_27
The Visionary,['director'],4.6/10,1990,1h 30m,Video,,[],https://www.imdb.com/title/tt0100876/?ref_=nm_flmg_dr_28
Indiana Jones och det sista korståget,['director'],8.2/10,1989,2h 7m,Movie,15,"['Action', 'Adventure']",https://www.imdb.com/title/tt0097576/?ref_=nm_flmg_dr_30
Strokes of Genius,['director'],6.0/10,1984–,,TV Mini Series,,['Documentary'],https://www.imdb.com/title/tt0249321/?ref_=nm_flmg_dr_35
Indiana Jones och de fördömdas tempel,"['director', 'actor']",7.5/10,1984,1h 58m,Movie,15,['Action'],https://www.imdb.com/title/tt0087469/?ref_=nm_flmg_dr_36
Jakten på den försvunna skatten,['director'],8.4/10,1981,1h 55m,Movie,15,"['Action', 'Adventure']",https://www.imdb.com/title/tt0082971/?ref_=nm_flmg_dr_39
1941 - ursäkta var är Hollywood?,['director'],5.8/10,1979,1h 58m,Movie,15,"['Action', 'Comedy']",https://www.imdb.com/title/tt0078723/?ref_=nm_flmg_dr_40
Hajen,"['director', 'actor', 'music department']",8.1/10,1975,2h 4m,Movie,15,"['Adventure', 'Thriller']",https://www.imdb.com/title/tt0073195/?ref_=nm_flmg_dr_42
Savage,"['director', 'editor']",5.5/10,1973,1h 13m,TV Movie,,"['Drama', 'Thriller']",https://www.imdb.com/title/tt0070638/?ref_=nm_flmg_dr_44
Something Evil,"['director', 'actor']",5.3/10,1972,1h 13m,TV Movie,Unrated,[],https://www.imdb.com/title/tt0069298/?ref_=nm_flmg_dr_45
Duellen,['director'],7.6/10,1971,1h 30m,TV Movie,11,['Action'],https://www.imdb.com/title/tt0067023/?ref_=nm_flmg_dr_46
"Owen Marshall, Counselor at Law",['director'],7.1/10,1971–1974,1h,TV Series,,['Drama'],https://www.imdb.com/title/tt0066696/?ref_=nm_flmg_dr_47
Columbo,['director'],8.3/10,1971–2003,1h 40m,TV Series,15,"['Crime', 'Drama', 'Mystery']",https://www.imdb.com/title/tt1466074/?ref_=nm_flmg_dr_48
The Psychiatrist,['director'],7.4/10,1970–,1h,TV Series,,['Drama'],https://www.imdb.com/title/tt0066705/?ref_=nm_flmg_dr_49
The Name of the Game,['director'],7.6/10,1968–1971,1h 30m,TV Series,TV-PG,['Adventure'],https://www.imdb.com/title/tt0062591/?ref_=nm_flmg_dr_50
Night Gallery,['director'],7.9/10,1969–1973,50m,TV Series,TV-PG,"['Drama', 'Fantasy', 'Horror']",https://www.imdb.com/title/tt0065327/?ref_=nm_flmg_dr_51
"Marcus Welby, M.D.",['director'],7.0/10,1969–1976,1h,TV Series,TV-PG,[],https://www.imdb.com/title/tt0063927/?ref_=nm_flmg_dr_52
The Number on Great-Grandpa's Arm,['additional crew'],7.6/10,2018,19m,Movie,TV-PG,"['Documentary', 'Short']",https://www.imdb.com/title/tt7758866/?ref_=nm_flmg_msc_2
Boom Blox,['additional crew'],7.9/10,2008,,Video Game,,['Family'],https://www.imdb.com/title/tt1191963/?ref_=nm_flmg_msc_3
A Remarkable Promise,['additional crew'],5.4/10,2004,9m,Movie,,['Short'],https://www.imdb.com/title/tt0457610/?ref_=nm_flmg_msc_4
Men in Black Alien Attack,['additional crew'],6.8/10,2000,4m,Video,,"['Short', 'Action']",https://www.imdb.com/title/tt0243413/?ref_=nm_flmg_msc_5
Dolt under ytan,['additional crew'],6.6/10,2000,2h 10m,Movie,15,"['Drama', 'Horror']",https://www.imdb.com/title/tt0161081/?ref_=nm_flmg_msc_6
Twister: Ride It Out,['additional crew'],6.8/10,1998,12m,Video,PG-13,"['Short', 'Action']",https://www.imdb.com/title/tt0186643/?ref_=nm_flmg_msc_7
Back to the Future... The Ride,['additional crew'],7.9/10,1991,4m,Video,Unrated,"['Short', 'Adventure']",https://www.imdb.com/title/tt0101392/?ref_=nm_flmg_msc_10
Hulken,['additional crew'],7.0/10,1977–1982,1h,TV Series,TV-PG,"['Action', 'Adventure', 'Drama']",https://www.imdb.com/title/tt0077031/?ref_=nm_flmg_msc_16
Faces,['additional crew'],7.5/10,1968,2h 10m,Movie,15,['Drama'],https://www.imdb.com/title/tt0062952/?ref_=nm_flmg_msc_17
Paul,['actor'],6.9/10,2011,1h 44m,Movie,11,"['Adventure', 'Comedy']",https://www.imdb.com/title/tt1092026/?ref_=nm_flmg_act_1
Austin Powers in Goldmember,['actor'],6.2/10,2002,1h 34m,Movie,7,"['Action', 'Adventure']",https://www.imdb.com/title/tt0295178/?ref_=nm_flmg_act_2
Vanilla Sky,['actor'],6.9/10,2001,2h 16m,Movie,11,"['Fantasy', 'Mystery', 'Romance']",https://www.imdb.com/title/tt0259711/?ref_=nm_flmg_act_3
Steven's Dream,['actor'],,2000,,Movie,,['Animation'],https://www.imdb.com/title/tt11101824/?ref_=nm_flmg_act_4
Your Studio and You,['actor'],7.7/10,1995,17m,Movie,,"['Comedy', 'Short']",https://www.imdb.com/title/tt0159144/?ref_=nm_flmg_act_7
The Tracey Ullman Show,['actor'],7.1/10,1987–1990,30m,TV Series,,"['Comedy', 'Music']",https://www.imdb.com/title/tt0092469/?ref_=nm_flmg_act_9
Cyndi Lauper: The Goonies 'R' Good Enough,['actor'],7.4/10,1985,7m,Music Video,,"['Short', 'Comedy']",https://www.imdb.com/title/tt6548398/?ref_=nm_flmg_act_10
Blues Brothers,['actor'],7.9/10,1980,2h 13m,Movie,15,"['Action', 'Adventure']",https://www.imdb.com/title/tt0080455/?ref_=nm_flmg_act_13
Star Wars: Episod III - Mörkrets hämnd,['second unit director or assistant director'],7.6/10,2005,2h 20m,Movie,11,"['Action', 'Adventure']",https://www.imdb.com/title/tt0121766/?ref_=nm_flmg_asst_1
Scoring 'War of the Worlds',"['cinematographer', 'self']",5.9/10,2005,12m,Video,,[],https://www.imdb.com/title/tt0492758/?ref_=nm_flmg_cin_1
Den oändliga historien,['editorial department'],7.4/10,1984,1h 42m,Movie,7,"['Adventure', 'Drama']",https://www.imdb.com/title/tt0088323/?ref_=nm_flmg_eddp_1
Artists of the Roundtable,['thanks'],6.8/10,2022,1h,Video,PG,[],https://www.imdb.com/title/tt1306954/?ref_=nm_flmg_tk_1
Light & Magic,"['thanks', 'self']",8.8/10,2022–,5h 57m,TV Mini Series,12,['Documentary'],https://www.imdb.com/title/tt19896784/?ref_=nm_flmg_tk_2
West Side Story: A New Generation,['thanks'],7.6/10,2022,29m,TV Special,,[],https://www.imdb.com/title/tt19267458/?ref_=nm_flmg_tk_3
The Stories of West Side Story the Steven Spielberg Film,"['thanks', 'self']",8.2/10,2022,1h 37m,Video,,['Documentary'],https://www.imdb.com/title/tt19315906/?ref_=nm_flmg_tk_4
Bright,['thanks'],7.8/10,2021,37m,Movie,,"['Short', 'Drama']",https://www.imdb.com/title/tt10697676/?ref_=nm_flmg_tk_5
Silent Night,['thanks'],5.7/10,2021,1h 32m,Movie,,"['Comedy', 'Drama', 'Horror']",https://www.imdb.com/title/tt11628854/?ref_=nm_flmg_tk_6
Ditched,['thanks'],4.0/10,2021,1h 26m,Movie,,[],https://www.imdb.com/title/tt10166508/?ref_=nm_flmg_tk_7
The French Dispatch,['thanks'],7.2/10,2021,1h 47m,Movie,11,"['Comedy', 'Drama']",https://www.imdb.com/title/tt8847712/?ref_=nm_flmg_tk_8
Restart,['thanks'],7.2/10,2020,3m,Movie,,['Short'],https://www.imdb.com/title/tt12879116/?ref_=nm_flmg_tk_9
Sam Cahoon's Shmuel Coen's Killer Script,['thanks'],,2019,,TV Movie,,['Adventure'],https://www.imdb.com/title/tt13845746/?ref_=nm_flmg_tk_10
The legend of Um Elmagareen,['thanks'],,2019,,Movie,,['Animation'],https://www.imdb.com/title/tt10452528/?ref_=nm_flmg_tk_11
Us,['thanks'],6.8/10,2019,1h 56m,Movie,15,"['Horror', 'Mystery']",https://www.imdb.com/title/tt6857112/?ref_=nm_flmg_tk_12
Lego Jurassic World: The Secret Exhibit,['thanks'],6.1/10,2018,48m,TV Mini Series,TV-Y7,"['Animation', 'Action', 'Adventure']",https://www.imdb.com/title/tt9322614/?ref_=nm_flmg_tk_13
Beyond the Bolex,['thanks'],8.9/10,2018,1h 34m,Movie,,[],https://www.imdb.com/title/tt6799420/?ref_=nm_flmg_tk_14
Stamm,['thanks'],7.0/10,2018,10m,Movie,,"['Short', 'Drama']",https://www.imdb.com/title/tt7214038/?ref_=nm_flmg_tk_15
The Schoolgirl The Nazis and The Purple Triangles,['thanks'],9.2/10,2018,29m,Movie,Not Rated,"['Documentary', 'Short', 'Drama']",https://www.imdb.com/title/tt8891944/?ref_=nm_flmg_tk_16
Itzhak,"['thanks', 'archive footage']",7.4/10,2017,1h 22m,Movie,Not Rated,['Documentary'],https://www.imdb.com/title/tt6186232/?ref_=nm_flmg_tk_17
Julian Thome: Being Alone,['thanks'],8.1/10,2017,4m,Music Video,,"['Music', 'Romance']",https://www.imdb.com/title/tt5353272/?ref_=nm_flmg_tk_18
I Am You,['thanks'],8.7/10,2017,1h 26m,Movie,,"['Documentary', 'History', 'News']",https://www.imdb.com/title/tt2427150/?ref_=nm_flmg_tk_20
A Quint-mas Carol,['thanks'],,2016,5m,Movie,,['Short'],https://www.imdb.com/title/tt6385958/?ref_=nm_flmg_tk_21
Lego Jurassic World: The Indominus Escape,['thanks'],5.7/10,2016,24m,TV Mini Series,Not Rated,"['Animation', 'Action']",https://www.imdb.com/title/tt6101862/?ref_=nm_flmg_tk_22
Stanley Kubrick's Napoleon,['thanks'],7.0/10,2016,10m,Movie,,"['Short', 'Biography', 'Comedy']",https://www.imdb.com/title/tt6138626/?ref_=nm_flmg_tk_23
Anomalous,['thanks'],4.6/10,2016,1h 40m,Movie,,"['Fantasy', 'Horror']",https://www.imdb.com/title/tt1977001/?ref_=nm_flmg_tk_24
De Palma,"['thanks', 'archive footage']",7.4/10,2015,1h 50m,Movie,R,['Documentary'],https://www.imdb.com/title/tt1683048/?ref_=nm_flmg_tk_25
The A-List,['thanks'],5.2/10,2015,1h 44m,Movie,Not Rated,['Comedy'],https://www.imdb.com/title/tt2308682/?ref_=nm_flmg_tk_26
A Night at the Movies: George Lucas and the World of Fantasy Cinema,['thanks'],7.3/10,2014,,TV Movie,,['Documentary'],https://www.imdb.com/title/tt4837300/?ref_=nm_flmg_tk_27
The Homesman,['thanks'],6.6/10,2014,2h 2m,Movie,15,['Drama'],https://www.imdb.com/title/tt2398231/?ref_=nm_flmg_tk_28
Consumed,['thanks'],7.6/10,2014,21m,Movie,,"['Short', 'Horror', 'Mystery']",https://www.imdb.com/title/tt2477952/?ref_=nm_flmg_tk_29
Nanoman,['thanks'],3.3/10,2013–,5m,TV Series,,[],https://www.imdb.com/title/tt4866726/?ref_=nm_flmg_tk_30
The Demented,['thanks'],3.8/10,2013,1h 32m,Movie,R,"['Horror', 'Sci-Fi']",https://www.imdb.com/title/tt2113792/?ref_=nm_flmg_tk_31
Paranormal Movie,['thanks'],2.3/10,2013,1h 28m,Movie,Not Rated,"['Comedy', 'Horror']",https://www.imdb.com/title/tt2392846/?ref_=nm_flmg_tk_33
Dead on Arrival,['thanks'],5.2/10,2013,1h 32m,Movie,R,['Comedy'],https://www.imdb.com/title/tt2622100/?ref_=nm_flmg_tk_34
Broken Glass,['thanks'],7.5/10,2012,18m,Movie,,"['Short', 'Drama']",https://www.imdb.com/title/tt2566240/?ref_=nm_flmg_tk_35
Julestjerner,['thanks'],6.5/10,2012,,TV Series,,[],https://www.imdb.com/title/tt2291325/?ref_=nm_flmg_tk_36
Rakugo eiga,['thanks'],5.0/10,2012,1h 50m,Movie,,"['Comedy', 'Crime', 'Drama']",https://www.imdb.com/title/tt2317414/?ref_=nm_flmg_tk_37
Crossroad,['thanks'],4.9/10,2012,1h 35m,Movie,PG-13,[],https://www.imdb.com/title/tt2008486/?ref_=nm_flmg_tk_38
On Set with 'Raiders of the Lost Ark',"['thanks', 'archive footage']",8.0/10,2012,58m,Video,,['Documentary'],https://www.imdb.com/title/tt2669040/?ref_=nm_flmg_tk_39
Moxina,['thanks'],5.9/10,2012,16m,Movie,Unrated,"['Short', 'Adventure', 'Fantasy']",https://www.imdb.com/title/tt2149686/?ref_=nm_flmg_tk_40
Jaws: The Restoration,"['thanks', 'self']",7.2/10,2012,9m,Movie,,"['Documentary', 'Short']",https://www.imdb.com/title/tt2245418/?ref_=nm_flmg_tk_41
Will,['thanks'],7.1/10,2012,,Movie,,"['Short', 'Drama', 'Thriller']",https://www.imdb.com/title/tt2266897/?ref_=nm_flmg_tk_42
A Little Bit Zombie,['thanks'],5.3/10,2012,1h 27m,Movie,R,"['Comedy', 'Horror']",https://www.imdb.com/title/tt1912982/?ref_=nm_flmg_tk_43
A Night at the Movies: The Horrors of Stephen King,['thanks'],7.3/10,2011,58m,TV Movie,TV-14,"['Documentary', 'Horror']",https://www.imdb.com/title/tt2076787/?ref_=nm_flmg_tk_44
Back for the Future,['thanks'],6.9/10,2011,2m,Movie,,"['Short', 'Comedy', 'Sci-Fi']",https://www.imdb.com/title/tt2053329/?ref_=nm_flmg_tk_45
Derrière les murs,['thanks'],4.3/10,2011,1h 30m,Movie,,"['Drama', 'Horror']",https://www.imdb.com/title/tt1642194/?ref_=nm_flmg_tk_46
El defensor,['thanks'],7.6/10,2011,8m,Movie,,[],https://www.imdb.com/title/tt2007377/?ref_=nm_flmg_tk_47
Emerging Past,['thanks'],5.4/10,2011,1h 30m,Video,Not Rated,"['Horror', 'Mystery']",https://www.imdb.com/title/tt1560952/?ref_=nm_flmg_tk_48
Margin Call,['thanks'],7.1/10,2011,1h 47m,Movie,Btl,"['Drama', 'Thriller']",https://www.imdb.com/title/tt1615147/?ref_=nm_flmg_tk_49
South Jersey Sam,['thanks'],7.6/10,2011–,,TV Series,,"['Animation', 'Comedy']",https://www.imdb.com/title/tt2301908/?ref_=nm_flmg_tk_50
Jaws: The Inside Story,"['thanks', 'self']",8.0/10,2010,1h 30m,TV Movie,,[],https://www.imdb.com/title/tt1701999/?ref_=nm_flmg_tk_52
The Road to Freedom,['thanks'],6.0/10,2010,1h 33m,Movie,R,"['Adventure', 'Drama', 'History']",https://www.imdb.com/title/tt1469387/?ref_=nm_flmg_tk_53
Dash Cunning,['thanks'],8.0/10,2010,12m,Movie,,"['Short', 'Comedy', 'Fantasy']",https://www.imdb.com/title/tt1424623/?ref_=nm_flmg_tk_54
A Night at the Movies: The Gigantic World of Epics,"['thanks', 'self']",7.0/10,2009,58m,TV Movie,TV-PG,['Documentary'],https://www.imdb.com/title/tt1584914/?ref_=nm_flmg_tk_55
Climbing Spielberg,"['thanks', 'self']",8.1/10,2009,1h 38m,Movie,,"['Documentary', 'Adventure']",https://www.imdb.com/title/tt1555188/?ref_=nm_flmg_tk_56
Coming Attractions: The History of the Movie Trailer,"['thanks', 'self']",6.6/10,2009,2h 8m,Movie,,['Documentary'],https://www.imdb.com/title/tt0795358/?ref_=nm_flmg_tk_57
25 Years of Transformers,['thanks'],6.9/10,2009,11m,Video,Not Rated,"['Documentary', 'Short']",https://www.imdb.com/title/tt1570079/?ref_=nm_flmg_tk_58
Whip It,['thanks'],6.9/10,2009,1h 51m,Movie,11,"['Drama', 'Sport']",https://www.imdb.com/title/tt1172233/?ref_=nm_flmg_tk_59
Transformers: Revenge of the Fallen,['thanks'],6.0/10,2009,,Video Game,T,"['Action', 'Adventure', 'Sci-Fi']",https://www.imdb.com/title/tt1369842/?ref_=nm_flmg_tk_60
Indiana Jones and the Staff of Kings,['thanks'],7.1/10,2009,,Video Game,T,['Action'],https://www.imdb.com/title/tt1363107/?ref_=nm_flmg_tk_61
Looking Back to the Future,"['thanks', 'archive footage']",7.6/10,2009,46m,Video,,['Documentary'],https://www.imdb.com/title/tt1372699/?ref_=nm_flmg_tk_62
Northern Lights,['thanks'],6.7/10,2009,1h 30m,Movie,,['Documentary'],https://www.imdb.com/title/tt1278103/?ref_=nm_flmg_tk_63
Indiana Jones and the Star Test Crusade,['thanks'],,2008,,Movie,,['Short'],https://www.imdb.com/title/tt2101378/?ref_=nm_flmg_tk_64
Warner at War,"['thanks', 'self']",8.3/10,2008,47m,TV Movie,TV-PG,[],https://www.imdb.com/title/tt1323555/?ref_=nm_flmg_tk_65
Indiana Jones 4: Pre-production,"['thanks', 'self']",7.0/10,2008,12m,Video,,['Documentary'],https://www.imdb.com/title/tt1343939/?ref_=nm_flmg_tk_66
Exact Bus Fare,['thanks'],7.7/10,2008,10m,Movie,,['Short'],https://www.imdb.com/title/tt1301142/?ref_=nm_flmg_tk_67
Indiana Jones 4: The Return of a Legend,"['thanks', 'self']",7.5/10,2008,18m,Video,,"['Documentary', 'Short']",https://www.imdb.com/title/tt1343940/?ref_=nm_flmg_tk_68
The Waitlist,['thanks'],7.8/10,2008,,Movie,,['Documentary'],https://www.imdb.com/title/tt1289445/?ref_=nm_flmg_tk_69
HBO First Look,"['thanks', 'self']",6.2/10,1992–,13m,TV Series,,['Documentary'],https://www.imdb.com/title/tt0318220/?ref_=nm_flmg_tk_70
2038: El futuro de ellas,['thanks'],5.9/10,2008,24m,Movie,,"['Short', 'Action']",https://www.imdb.com/title/tt1437376/?ref_=nm_flmg_tk_71
Lego Indiana Jones and the Raiders of the Lost Brick,['thanks'],7.0/10,2008,5m,TV Short,,"['Animation', 'Short', 'Adventure']",https://www.imdb.com/title/tt1504682/?ref_=nm_flmg_tk_72
Creature Story,['thanks'],6.6/10,2008,9m,Movie,,"['Short', 'Horror']",https://www.imdb.com/title/tt1362198/?ref_=nm_flmg_tk_73
Weird Science Whatever,['thanks'],7.8/10,2008,26m,Movie,,"['Short', 'Adventure', 'Fantasy']",https://www.imdb.com/title/tt1372305/?ref_=nm_flmg_tk_74
Super Capers: The Origins of Ed and the Missing Bullion,['thanks'],3.2/10,2008,1h 38m,Movie,PG,"['Action', 'Adventure', 'Comedy']",https://www.imdb.com/title/tt1161064/?ref_=nm_flmg_tk_75
Drew Struzan: An Appreciation of an Artist,['thanks'],7.4/10,2008,8m,Video,,"['Documentary', 'Short']",https://www.imdb.com/title/tt1389755/?ref_=nm_flmg_tk_76
You Better Watch Out,['thanks'],7.5/10,2008,22m,Movie,,"['Short', 'Comedy']",https://www.imdb.com/title/tt1183736/?ref_=nm_flmg_tk_77
Spiritual Warriors,['thanks'],4.9/10,2007,2h,Movie,Not Rated,['Adventure'],https://www.imdb.com/title/tt0443650/?ref_=nm_flmg_tk_78
Red Princess Blues Animated: The Book of Violence,['thanks'],6.9/10,2007,7m,Movie,,"['Animation', 'Short']",https://www.imdb.com/title/tt1075027/?ref_=nm_flmg_tk_79
Bee Movie,['thanks'],6.1/10,2007,1h 31m,Movie,Btl,"['Animation', 'Adventure']",https://www.imdb.com/title/tt0389790/?ref_=nm_flmg_tk_80
They Are Here: The Real World of the Poltergeists,['thanks'],5.5/10,2007,31m,Video,,['Documentary'],https://www.imdb.com/title/tt2756124/?ref_=nm_flmg_tk_81
Call This a Cry for Help,['thanks'],9.6/10,2007,1h 27m,Video,Not Rated,['Comedy'],https://www.imdb.com/title/tt1324012/?ref_=nm_flmg_tk_82
Fog City Mavericks,['thanks'],7.5/10,2007,1h 59m,Movie,TV-14,['Documentary'],https://www.imdb.com/title/tt0996396/?ref_=nm_flmg_tk_83
Cyn,['thanks'],6.4/10,2007,5m,Movie,,['Short'],https://www.imdb.com/title/tt1062157/?ref_=nm_flmg_tk_84
Zoé Mélody,['thanks'],8.0/10,2006,13m,Movie,,['Animation'],https://www.imdb.com/title/tt1039653/?ref_=nm_flmg_tk_85
Parfymen: Berättelsen om en mördare,['thanks'],7.5/10,2006,2h 27m,Movie,15,"['Crime', 'Drama', 'Fantasy']",https://www.imdb.com/title/tt0396171/?ref_=nm_flmg_tk_86
